Id,SalePrice
1,97406.5234375
2,103760.015625
3,99908.9375
4,104592.8828125
5,114621.4296875
6,152536.421875
7,99278.390625
8,105865.34375
9,120852.4453125
10,93380.9921875
11,67504.4140625
12,101368.2734375
13,158577.859375
14,88467.4453125
15,69455.359375
16,109013.375
17,148201.578125
18,72871.5078125
19,130724.7734375
20,132847.6875
21,101907.546875
22,111590.2421875
23,96777.34375
24,113896.9765625
25,86100.5390625
26,133584.546875
27,135162.75
28,113734.78125
29,86395.921875
30,126178.3515625
31,96970.2578125
32,84169.59375
33,97307.015625
34,87466.140625
35,125495.734375
36,89504.15625
37,135972.34375
38,105684.09375
39,84073.046875
40,117572.8828125
41,143571.296875
42,70104.2890625
43,75154.3828125
44,81593.484375
45,100074.46875
46,100562.5390625
47,73712.4296875
48,88426.4921875
49,95569.6015625
50,118130.34375
51,113123.875
52,114903.3125
53,69451.3203125
54,101944.4375
55,116594.0703125
56,113946.640625
57,99075.234375
58,107791.921875
59,87156.296875
60,79087.640625
61,114137.078125
62,132108.484375
63,76669.40625
64,146570.890625
65,95807.15625
66,101971.84375
67,150232.265625
68,121641.0859375
69,83056.328125
70,115881.5
71,82035.9921875
72,116993.8203125
73,99590.71875
74,65674.0625
75,101960.421875
76,159955.15625
77,162497.9375
78,80496.2734375
79,83476.484375
80,95761.5546875
81,103375.9296875
82,132237.625
83,117458.78125
84,95005.15625
85,113254.390625
86,134862.796875
87,94580.796875
88,105554.0546875
89,73453.921875
90,102420.5859375
91,89548.7109375
92,147539.703125
93,115569.3125
94,78328.1484375
95,108636.6953125
96,84160.8359375
97,103240.1875
98,134145.65625
99,121514.46875
100,104756.890625
101,114982.453125
102,98972.328125
103,108441.59375
104,125975.921875
105,88068.3046875
106,111813.6171875
107,125997.7734375
108,82956.8203125
109,93878.1171875
110,81294.1328125
111,66670.1953125
112,106247.671875
113,87923.9140625
114,94231.0234375
115,105913.125
116,89966.71875
117,80868.234375
118,86986.3203125
119,124921.9296875
120,93545.6171875
121,98515.6953125
122,85328.828125
123,105070.0234375
124,124565.7265625
125,98383.9921875
126,113422.4375
127,98297.6171875
128,90250.75
129,125471.0234375
130,107072.6015625
131,90477.2109375
132,130028.4921875
133,117236.6875
134,72695.125
135,123028.65625
136,80023.453125
137,131311.234375
138,103563.6484375
139,103407.234375
140,119324.6953125
141,117507.5234375
142,95050.1640625
